Product,Category,Brand,Cost_Price,Sale_Price,order_date,customer_id,Discount_Band,Units Sold,month_num,year,Revenue,Total_Cost,Discount,Discounted_Revenue,Profit
NT1-A,Condenser Microphone,Rode,160,229,01-09-2022,France,Medium,3,9,2022,687,480,0,687,207
QuadCast S,Streaming Microphone,HyperX,97,139,01-09-2022,France,Medium,22,9,2022,3058,2134,0,3058,924
QuadCast S,Streaming Microphone,HyperX,97,139,01-09-2022,Mexico,High,10,9,2022,1390,970,0,1390,420
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-09-2022,France,High,28,9,2022,5572,2520,0,5572,3052
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-09-2022,Mexico,High,7,9,2022,1393,630,0,1393,763
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-09-2022,Mexico,High,10,9,2022,1490,1040,0,1490,450
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-09-2022,United States of America,High,4,9,2022,676,472,0,676,204
MV7,Dynamic Microphone,Shure,174,199,01-09-2022,Canada,High,24,9,2022,4776,4176,0,4776,600
QuadCast S,Streaming Microphone,HyperX,97,139,01-09-2022,Canada,High,6,9,2022,834,582,0,834,252
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-09-2022,Canada,High,28,9,2022,4172,2912,0,4172,1260
MV7,Dynamic Microphone,Shure,174,199,01-09-2022,Germany,High,4,9,2022,796,696,0,796,100
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-09-2022,Germany,High,7,9,2022,1393,630,0,1393,763
MV7,Dynamic Microphone,Shure,174,199,01-09-2022,France,High,10,9,2022,1990,1740,0,1990,250
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-09-2022,Canada,High,25,9,2022,4225,2950,0,4225,1275
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-08-2022,United States of America,Low,27,8,2022,4563,3186,0,4563,1377
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-08-2022,Mexico,Low,29,8,2022,5771,2610,0,5771,3161
QuadCast S,Streaming Microphone,HyperX,97,139,01-08-2022,United States of America,Low,4,8,2022,556,388,0,556,168
QuadCast S,Streaming Microphone,HyperX,97,139,01-08-2022,Mexico,Low,11,8,2022,1529,1067,0,1529,462
MV7,Dynamic Microphone,Shure,174,199,01-08-2022,Canada,Low,14,8,2022,2786,2436,0,2786,350
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-08-2022,France,Low,12,8,2022,2028,1416,0,2028,612
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-08-2022,Canada,Low,1,8,2022,149,104,0,149,45
NT1-A,Condenser Microphone,Rode,160,229,01-08-2022,Mexico,Medium,24,8,2022,5496,3840,0,5496,1656
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-08-2022,Canada,Medium,17,8,2022,2873,2006,0,2873,867
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-08-2022,France,Medium,18,8,2022,3042,2124,0,3042,918
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-08-2022,Germany,Medium,29,8,2022,4901,3422,0,4901,1479
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-08-2022,France,Medium,5,8,2022,995,450,0,995,545
MV7,Dynamic Microphone,Shure,174,199,01-08-2022,Germany,Medium,27,8,2022,5373,4698,0,5373,675
QuadCast S,Streaming Microphone,HyperX,97,139,01-08-2022,Canada,Medium,23,8,2022,3197,2231,0,3197,966
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-08-2022,Germany,Medium,0,8,2022,0,0,0,0,0
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-08-2022,United States of America,Medium,10,8,2022,1990,900,0,1990,1090
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-08-2022,Germany,Medium,27,8,2022,5373,2430,0,5373,2943
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-08-2022,Mexico,Medium,17,8,2022,2873,2006,0,2873,867
QuadCast S,Streaming Microphone,HyperX,97,139,01-08-2022,United States of America,Medium,18,8,2022,2502,1746,0,2502,756
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-08-2022,Mexico,Medium,19,8,2022,2831,1976,0,2831,855
NT1-A,Condenser Microphone,Rode,160,229,01-08-2022,Canada,Medium,19,8,2022,4351,3040,0,4351,1311
NT1-A,Condenser Microphone,Rode,160,229,01-08-2022,Germany,Medium,27,8,2022,6183,4320,0,6183,1863
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-08-2022,France,Medium,28,8,2022,4172,2912,0,4172,1260
MV7,Dynamic Microphone,Shure,174,199,01-08-2022,France,High,17,8,2022,3383,2958,0,3383,425
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-08-2022,Canada,High,0,8,2022,0,0,0,0,0
QuadCast S,Streaming Microphone,HyperX,97,139,01-08-2022,Germany,High,20,8,2022,2780,1940,0,2780,840
NT1-A,Condenser Microphone,Rode,160,229,01-08-2022,France,High,0,8,2022,0,0,0,0,0
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-08-2022,Mexico,High,2,8,2022,338,236,0,338,102
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-08-2022,Germany,High,26,8,2022,3874,2704,0,3874,1170
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-08-2022,United States of America,High,24,8,2022,3576,2496,0,3576,1080
MV7,Dynamic Microphone,Shure,174,199,01-08-2022,Mexico,High,29,8,2022,5771,5046,0,5771,725
QuadCast S,Streaming Microphone,HyperX,97,139,01-08-2022,France,High,8,8,2022,1112,776,0,1112,336
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-08-2022,United States of America,High,5,8,2022,995,450,0,995,545
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,Canada,None,24,7,2022,4056,2832,0,4056,1224
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,United States of America,None,12,7,2022,2028,1416,0,2028,612
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-07-2022,Canada,Low,7,7,2022,1393,630,0,1393,763
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-07-2022,France,Low,17,7,2022,2533,1768,0,2533,765
MV7,Dynamic Microphone,Shure,174,199,01-07-2022,France,Low,9,7,2022,1791,1566,0,1791,225
NT1-A,Condenser Microphone,Rode,160,229,01-07-2022,Mexico,Low,5,7,2022,1145,800,0,1145,345
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,France,Low,0,7,2022,0,0,0,0,0
MV7,Dynamic Microphone,Shure,174,199,01-07-2022,Germany,Medium,14,7,2022,2786,2436,0,2786,350
QuadCast S,Streaming Microphone,HyperX,97,139,01-07-2022,United States of America,Medium,6,7,2022,834,582,0,834,252
QuadCast S,Streaming Microphone,HyperX,97,139,01-07-2022,Germany,Medium,18,7,2022,2502,1746,0,2502,756
MV7,Dynamic Microphone,Shure,174,199,01-07-2022,United States of America,Medium,14,7,2022,2786,2436,0,2786,350
QuadCast S,Streaming Microphone,HyperX,97,139,01-07-2022,Mexico,Medium,28,7,2022,3892,2716,0,3892,1176
NT1-A,Condenser Microphone,Rode,160,229,01-07-2022,Germany,Medium,20,7,2022,4580,3200,0,4580,1380
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,Canada,Medium,12,7,2022,2028,1416,0,2028,612
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,Mexico,Medium,28,7,2022,4732,3304,0,4732,1428
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,Germany,Medium,10,7,2022,1690,1180,0,1690,510
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-07-2022,France,Medium,20,7,2022,3980,1800,0,3980,2180
NT1-A,Condenser Microphone,Rode,160,229,01-07-2022,France,Medium,10,7,2022,2290,1600,0,2290,690
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,Germany,Medium,13,7,2022,2197,1534,0,2197,663
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-07-2022,Germany,Medium,16,7,2022,2384,1664,0,2384,720
QuadCast S,Streaming Microphone,HyperX,97,139,01-07-2022,France,Medium,28,7,2022,3892,2716,0,3892,1176
NT1-A,Condenser Microphone,Rode,160,229,01-07-2022,United States of America,High,11,7,2022,2519,1760,0,2519,759
MV7,Dynamic Microphone,Shure,174,199,01-07-2022,Canada,High,10,7,2022,1990,1740,0,1990,250
MV7,Dynamic Microphone,Shure,174,199,01-07-2022,Mexico,High,7,7,2022,1393,1218,0,1393,175
QuadCast S,Streaming Microphone,HyperX,97,139,01-07-2022,Canada,High,26,7,2022,3614,2522,0,3614,1092
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-07-2022,United States of America,High,17,7,2022,2533,1768,0,2533,765
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-07-2022,Mexico,High,3,7,2022,597,270,0,597,327
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,Canada,High,30,7,2022,5070,3540,0,5070,1530
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,France,High,25,7,2022,4225,2950,0,4225,1275
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-07-2022,Germany,High,3,7,2022,597,270,0,597,327
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-07-2022,Mexico,High,24,7,2022,3576,2496,0,3576,1080
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,United States of America,High,14,7,2022,2366,1652,0,2366,714
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-07-2022,Mexico,High,19,7,2022,3211,2242,0,3211,969
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-07-2022,United States of America,High,5,7,2022,995,450,0,995,545
QuadCast S,Streaming Microphone,HyperX,97,139,01-07-2022,Canada,High,7,7,2022,973,679,0,973,294
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,Canada,None,24,6,2022,5496,3840,0,5496,1656
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,Canada,None,30,6,2022,5970,2700,0,5970,3270
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,Germany,Low,24,6,2022,4776,4176,0,4776,600
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,Mexico,Low,10,6,2022,1990,1740,0,1990,250
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,United States of America,Low,20,6,2022,4580,3200,0,4580,1380
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Germany,Low,22,6,2022,3718,2596,0,3718,1122
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,United States of America,Low,17,6,2022,3383,1530,0,3383,1853
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,Mexico,Low,3,6,2022,417,291,0,417,126
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,Germany,Low,29,6,2022,5771,5046,0,5771,725
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Germany,Low,1,6,2022,169,118,0,169,51
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Mexico,Low,25,6,2022,4225,2950,0,4225,1275
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,Germany,Low,11,6,2022,2189,990,0,2189,1199
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,Germany,Low,5,6,2022,995,450,0,995,545
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,Mexico,Low,30,6,2022,5970,2700,0,5970,3270
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,Germany,Low,12,6,2022,1668,1164,0,1668,504
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,Germany,Low,25,6,2022,3725,2600,0,3725,1125
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Germany,Low,23,6,2022,3887,2714,0,3887,1173
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,Germany,Low,23,6,2022,3197,2231,0,3197,966
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,Canada,Low,30,6,2022,5970,5220,0,5970,750
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,Canada,Low,19,6,2022,4351,3040,0,4351,1311
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,United States of America,Low,25,6,2022,4225,2950,0,4225,1275
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Mexico,Low,24,6,2022,4056,2832,0,4056,1224
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,Mexico,Low,24,6,2022,3336,2328,0,3336,1008
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,United States of America,Low,1,6,2022,149,104,0,149,45
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,Germany,Medium,2,6,2022,458,320,0,458,138
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,Germany,Medium,14,6,2022,2086,1456,0,2086,630
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Canada,Medium,8,6,2022,1352,944,0,1352,408
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Canada,Medium,24,6,2022,4056,2832,0,4056,1224
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,France,Medium,25,6,2022,4225,2950,0,4225,1275
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,France,Medium,17,6,2022,3383,1530,0,3383,1853
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,Canada,Medium,21,6,2022,2919,2037,0,2919,882
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,Canada,Medium,16,6,2022,2384,1664,0,2384,720
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,Canada,Medium,24,6,2022,4776,4176,0,4776,600
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,France,Medium,18,6,2022,4122,2880,0,4122,1242
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Canada,Medium,22,6,2022,3718,2596,0,3718,1122
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,United States of America,Medium,29,6,2022,4901,3422,0,4901,1479
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,France,Medium,19,6,2022,3781,1710,0,3781,2071
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,France,Medium,16,6,2022,3184,1440,0,3184,1744
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,France,Medium,21,6,2022,2919,2037,0,2919,882
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,United States of America,Medium,10,6,2022,1490,1040,0,1490,450
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,France,Medium,20,6,2022,2980,2080,0,2980,900
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,France,Medium,30,6,2022,4470,3120,0,4470,1350
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,France,Medium,11,6,2022,2519,1760,0,2519,759
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,France,Medium,27,6,2022,4563,3186,0,4563,1377
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,Mexico,Medium,5,6,2022,995,870,0,995,125
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Mexico,Medium,7,6,2022,1183,826,0,1183,357
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,United States of America,High,20,6,2022,3980,3480,0,3980,500
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,United States of America,High,18,6,2022,3042,2124,0,3042,918
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,France,High,21,6,2022,3549,2478,0,3549,1071
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,United States of America,High,11,6,2022,2189,990,0,2189,1199
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,United States of America,High,23,6,2022,3197,2231,0,3197,966
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,France,High,9,6,2022,1251,873,0,1251,378
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,France,High,8,6,2022,1592,1392,0,1592,200
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,France,High,6,6,2022,1014,708,0,1014,306
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,Germany,High,9,6,2022,2061,1440,0,2061,621
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Germany,High,8,6,2022,1352,944,0,1352,408
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,Mexico,High,21,6,2022,4179,1890,0,4179,2289
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,Mexico,High,5,6,2022,745,520,0,745,225
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,Mexico,High,26,6,2022,5954,4160,0,5954,1794
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Mexico,High,22,6,2022,3718,2596,0,3718,1122
MV7,Dynamic Microphone,Shure,174,199,01-06-2022,United States of America,High,23,6,2022,4577,4002,0,4577,575
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,United States of America,High,29,6,2022,6641,4640,0,6641,2001
NT1-A,Condenser Microphone,Rode,160,229,01-06-2022,Mexico,High,4,6,2022,916,640,0,916,276
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,Canada,High,20,6,2022,3380,2360,0,3380,1020
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-06-2022,Canada,High,4,6,2022,796,360,0,796,436
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,Canada,High,15,6,2022,2085,1455,0,2085,630
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,Canada,High,16,6,2022,2384,1664,0,2384,720
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-06-2022,Mexico,High,1,6,2022,149,104,0,149,45
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-06-2022,United States of America,High,6,6,2022,1014,708,0,1014,306
QuadCast S,Streaming Microphone,HyperX,97,139,01-06-2022,United States of America,High,30,6,2022,4170,2910,0,4170,1260
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,France,None,9,5,2022,1521,1062,0,1521,459
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,Mexico,None,1,5,2022,169,118,0,169,51
QuadCast S,Streaming Microphone,HyperX,97,139,01-05-2022,France,None,10,5,2022,1390,970,0,1390,420
MV7,Dynamic Microphone,Shure,174,199,01-05-2022,United States of America,Low,10,5,2022,1990,1740,0,1990,250
NT1-A,Condenser Microphone,Rode,160,229,01-05-2022,United States of America,Low,2,5,2022,458,320,0,458,138
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-05-2022,United States of America,Low,15,5,2022,2235,1560,0,2235,675
NT1-A,Condenser Microphone,Rode,160,229,01-05-2022,Germany,Low,28,5,2022,6412,4480,0,6412,1932
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,Mexico,Low,7,5,2022,1183,826,0,1183,357
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-05-2022,United States of America,Low,17,5,2022,3383,1530,0,3383,1853
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-05-2022,Canada,Low,9,5,2022,1791,810,0,1791,981
QuadCast S,Streaming Microphone,HyperX,97,139,01-05-2022,United States of America,Low,11,5,2022,1529,1067,0,1529,462
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,Canada,Medium,15,5,2022,2535,1770,0,2535,765
NT1-A,Condenser Microphone,Rode,160,229,01-05-2022,Mexico,Medium,0,5,2022,0,0,0,0,0
MV7,Dynamic Microphone,Shure,174,199,01-05-2022,Mexico,Medium,3,5,2022,597,522,0,597,75
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,France,Medium,20,5,2022,3380,2360,0,3380,1020
QuadCast S,Streaming Microphone,HyperX,97,139,01-05-2022,Germany,Medium,10,5,2022,1390,970,0,1390,420
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,United States of America,Medium,20,5,2022,3380,2360,0,3380,1020
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,Germany,Medium,18,5,2022,3042,2124,0,3042,918
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-05-2022,Germany,Medium,21,5,2022,3129,2184,0,3129,945
NT1-A,Condenser Microphone,Rode,160,229,01-05-2022,Canada,Medium,7,5,2022,1603,1120,0,1603,483
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,Germany,Medium,13,5,2022,2197,1534,0,2197,663
NT1-A,Condenser Microphone,Rode,160,229,01-05-2022,France,Medium,8,5,2022,1832,1280,0,1832,552
QuadCast S,Streaming Microphone,HyperX,97,139,01-05-2022,France,Medium,29,5,2022,4031,2813,0,4031,1218
QuadCast S,Streaming Microphone,HyperX,97,139,01-05-2022,Mexico,High,11,5,2022,1529,1067,0,1529,462
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-05-2022,France,High,17,5,2022,3383,1530,0,3383,1853
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-05-2022,Mexico,High,8,5,2022,1592,720,0,1592,872
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-05-2022,Mexico,High,22,5,2022,3278,2288,0,3278,990
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,United States of America,High,4,5,2022,676,472,0,676,204
MV7,Dynamic Microphone,Shure,174,199,01-05-2022,Canada,High,2,5,2022,398,348,0,398,50
QuadCast S,Streaming Microphone,HyperX,97,139,01-05-2022,Canada,High,1,5,2022,139,97,0,139,42
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-05-2022,Canada,High,4,5,2022,596,416,0,596,180
MV7,Dynamic Microphone,Shure,174,199,01-05-2022,Germany,High,11,5,2022,2189,1914,0,2189,275
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-05-2022,Germany,High,28,5,2022,5572,2520,0,5572,3052
MV7,Dynamic Microphone,Shure,174,199,01-05-2022,France,High,7,5,2022,1393,1218,0,1393,175
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-05-2022,Canada,High,13,5,2022,2197,1534,0,2197,663
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-04-2022,United States of America,Low,1,4,2022,169,118,0,169,51
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-04-2022,Mexico,Low,28,4,2022,5572,2520,0,5572,3052
QuadCast S,Streaming Microphone,HyperX,97,139,01-04-2022,United States of America,Low,0,4,2022,0,0,0,0,0
QuadCast S,Streaming Microphone,HyperX,97,139,01-04-2022,Mexico,Low,7,4,2022,973,679,0,973,294
MV7,Dynamic Microphone,Shure,174,199,01-04-2022,Canada,Low,3,4,2022,597,522,0,597,75
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-04-2022,France,Low,9,4,2022,1521,1062,0,1521,459
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-04-2022,Canada,Low,10,4,2022,1490,1040,0,1490,450
NT1-A,Condenser Microphone,Rode,160,229,01-04-2022,Mexico,Medium,7,4,2022,1603,1120,0,1603,483
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-04-2022,Canada,Medium,11,4,2022,1859,1298,0,1859,561
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-04-2022,France,Medium,24,4,2022,4056,2832,0,4056,1224
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-04-2022,Germany,Medium,24,4,2022,4056,2832,0,4056,1224
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-04-2022,France,Medium,13,4,2022,2587,1170,0,2587,1417
MV7,Dynamic Microphone,Shure,174,199,01-04-2022,Germany,Medium,24,4,2022,4776,4176,0,4776,600
QuadCast S,Streaming Microphone,HyperX,97,139,01-04-2022,Canada,Medium,13,4,2022,1807,1261,0,1807,546
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-04-2022,Germany,Medium,1,4,2022,169,118,0,169,51
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-04-2022,United States of America,Medium,22,4,2022,4378,1980,0,4378,2398
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-04-2022,Germany,Medium,8,4,2022,1592,720,0,1592,872
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-04-2022,Mexico,Medium,26,4,2022,4394,3068,0,4394,1326
QuadCast S,Streaming Microphone,HyperX,97,139,01-04-2022,United States of America,Medium,7,4,2022,973,679,0,973,294
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-04-2022,Mexico,Medium,12,4,2022,1788,1248,0,1788,540
NT1-A,Condenser Microphone,Rode,160,229,01-04-2022,Canada,Medium,8,4,2022,1832,1280,0,1832,552
NT1-A,Condenser Microphone,Rode,160,229,01-04-2022,Germany,Medium,9,4,2022,2061,1440,0,2061,621
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-04-2022,France,Medium,1,4,2022,149,104,0,149,45
MV7,Dynamic Microphone,Shure,174,199,01-04-2022,France,High,21,4,2022,4179,3654,0,4179,525
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-04-2022,Canada,High,1,4,2022,199,90,0,199,109
QuadCast S,Streaming Microphone,HyperX,97,139,01-04-2022,Germany,High,18,4,2022,2502,1746,0,2502,756
NT1-A,Condenser Microphone,Rode,160,229,01-04-2022,France,High,20,4,2022,4580,3200,0,4580,1380
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-04-2022,Mexico,High,9,4,2022,1521,1062,0,1521,459
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-04-2022,Germany,High,28,4,2022,4172,2912,0,4172,1260
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-04-2022,United States of America,High,14,4,2022,2086,1456,0,2086,630
MV7,Dynamic Microphone,Shure,174,199,01-04-2022,Mexico,High,10,4,2022,1990,1740,0,1990,250
QuadCast S,Streaming Microphone,HyperX,97,139,01-04-2022,France,High,19,4,2022,2641,1843,0,2641,798
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-04-2022,United States of America,High,28,4,2022,5572,2520,0,5572,3052
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,Canada,None,24,3,2022,4056,2832,0,4056,1224
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,United States of America,None,2,3,2022,338,236,0,338,102
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-03-2022,Canada,Low,3,3,2022,597,270,0,597,327
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-03-2022,France,Low,27,3,2022,4023,2808,0,4023,1215
MV7,Dynamic Microphone,Shure,174,199,01-03-2022,France,Low,7,3,2022,1393,1218,0,1393,175
NT1-A,Condenser Microphone,Rode,160,229,01-03-2022,Mexico,Low,14,3,2022,3206,2240,0,3206,966
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,France,Low,16,3,2022,2704,1888,0,2704,816
MV7,Dynamic Microphone,Shure,174,199,01-03-2022,Germany,Medium,11,3,2022,2189,1914,0,2189,275
QuadCast S,Streaming Microphone,HyperX,97,139,01-03-2022,United States of America,Medium,15,3,2022,2085,1455,0,2085,630
QuadCast S,Streaming Microphone,HyperX,97,139,01-03-2022,Germany,Medium,26,3,2022,3614,2522,0,3614,1092
